dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.917875,7.950182,19.116847,4.368464,-6.916463,1.703674,1.220283
0.020000,21.945916,8.030026,19.201472,4.231246,-6.860915,2.777426,1.245701
0.020000,21.971141,8.107949,19.283376,4.095203,-6.802143,2.938599,1.269640
0.020000,21.993781,8.183860,19.362590,3.960738,-6.723246,3.944854,1.292161
0.020000,22.014054,8.257684,19.439148,3.827880,-6.642924,4.016073,1.313328
0.020000,22.032164,8.329363,19.513079,3.696564,-6.565812,3.855598,1.333206
0.020000,22.048305,8.398854,19.584420,3.567032,-6.476573,4.461975,1.351862
0.020000,22.062653,8.466123,19.653202,3.439107,-6.396243,4.016495,1.369362
0.020000,22.075373,8.531145,19.719457,3.312747,-6.318033,3.910468,1.385770
0.020000,22.086619,8.593903,19.783215,3.187893,-6.242689,3.767218,1.401146
0.020000,22.096530,8.654388,19.844507,3.064590,-6.165133,3.877810,1.415550
0.020000,22.105236,8.712593,19.903359,2.942607,-6.099162,3.298541,1.429037
0.020000,22.112856,8.768517,19.959799,2.822011,-6.029812,3.467487,1.441659
0.020000,22.119499,8.822157,20.013850,2.702530,-5.974050,2.788104,1.453465
0.020000,22.125264,8.873518,20.065532,2.584144,-5.919277,2.738667,1.464500
0.020000,22.130245,8.922606,20.114873,2.467009,-5.856738,3.126941,1.474806
0.020000,22.134526,8.969424,20.161886,2.350678,-5.816552,2.009283,1.484423
0.020000,22.138182,9.013979,20.206591,2.235250,-5.771402,2.257510,1.493387
0.020000,22.141285,9.056282,20.249008,2.120818,-5.721617,2.489254,1.501731
0.020000,22.143899,9.096336,20.289147,2.006982,-5.691791,1.491283,1.509485
0.020000,22.146084,9.134151,20.327025,1.893878,-5.655208,1.829160,1.516678
0.020000,22.147892,9.169735,20.362655,1.781490,-5.619395,1.790677,1.523335
0.020000,22.149374,9.203094,20.396047,1.669619,-5.593542,1.292655,1.529481
0.020000,22.150573,9.234239,20.427214,1.558365,-5.562726,1.540790,1.535135
0.020000,22.151530,9.263172,20.456163,1.447459,-5.545274,0.872606,1.540318
0.020000,22.152281,9.289905,20.482907,1.337162,-5.514837,1.521843,1.545048
0.020000,22.152861,9.314440,20.507449,1.227124,-5.501900,0.646820,1.549339
0.020000,22.153297,9.336785,20.529798,1.117461,-5.483185,0.935765,1.553207
0.020000,22.153617,9.356948,20.549964,1.008258,-5.460156,1.151480,1.556664
0.020000,22.153843,9.374929,20.567946,0.899133,-5.456214,0.197061,1.559722
0.020000,22.153997,9.390736,20.583754,0.790399,-5.436738,0.973832,1.562389
0.020000,22.154096,9.404370,20.597388,0.681711,-5.434354,0.119162,1.564675
0.020000,22.154155,9.415840,20.608858,0.573474,-5.411875,1.123971,1.566588
0.020000,22.154187,9.425142,20.618161,0.465134,-5.417023,-0.257377,1.568132
0.020000,22.154202,9.432283,20.625301,0.357041,-5.404627,0.619795,1.569313
0.020000,22.154207,9.437262,20.630280,0.248940,-5.405049,-0.021100,1.570134
0.020000,22.154209,9.440083,20.633102,0.141084,-5.392799,0.612464,1.570598
0.020000,22.154209,9.441120,20.634139,0.051848,-4.461796,46.550187,1.570769
0.020000,22.154209,9.441286,20.634305,0.008284,-2.178203,114.179611,1.570796
0.020000,22.154209,9.441286,20.634305,0.000000,-0.414203,88.199996,1.570796
