dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.151209,9.269892,18.892177,1.275636,-4.336358,-1.171037,1.535135
0.020000,21.151994,9.293645,18.915943,1.188310,-4.366263,-1.495241,1.540318
0.020000,21.152613,9.315650,18.937956,1.100684,-4.381330,-0.753337,1.545048
0.020000,21.153091,9.335896,18.958207,1.012547,-4.406834,-1.275198,1.549339
0.020000,21.153451,9.354374,18.976689,0.924069,-4.423880,-0.852288,1.553207
0.020000,21.153716,9.371079,18.993397,0.835393,-4.433816,-0.496812,1.556664
0.020000,21.153904,9.386003,19.008322,0.746269,-4.456227,-1.120561,1.559722
0.020000,21.154032,9.399143,19.021462,0.657017,-4.462590,-0.318164,1.562389
0.020000,21.154115,9.410491,19.032811,0.567414,-4.480121,-0.876513,1.564675
0.020000,21.154164,9.420048,19.042368,0.477854,-4.478016,0.105243,1.566588
0.020000,21.154191,9.427807,19.050126,0.387932,-4.496114,-0.904891,1.568132
0.020000,21.154203,9.433767,19.056086,0.297994,-4.496880,-0.038329,1.569313
0.020000,21.154208,9.437924,19.060244,0.207880,-4.505691,-0.440550,1.570134
0.020000,21.154209,9.440281,19.062601,0.117854,-4.501328,0.218181,1.570598
0.020000,21.154209,9.441148,19.063467,0.043318,-3.726775,38.727619,1.570769
0.020000,21.154209,9.441286,19.063606,0.006922,-1.819837,95.346925,1.570796
0.020000,21.154209,9.441286,19.063606,0.000000,-0.346079,73.687915,1.570796
